results/11_C1vsC3_all_genes.csv
"gene","logFC","t"
"FAM158A",0.00372545504949073,0.0863931171653847
"CDH26",0.0169144320007879,0.0863675098576232
"LYZL4",0.0199759959322703,0.0862792216778149
"AP2B1",0.00235034940535694,0.0859518524789622
"GRRP1",0.00669795145247321,0.085781786227336
"DMRT2",0.0260639748833391,0.085706351067613
"C15orf23",0.00237436150474846,0.0854175193609317
"?|728603",0.0167568877418891,0.0850628927849844
"HOXD11",0.0293812991890077,0.0850524307280864
"APAF1",0.00224168446047024,0.084939411133237
"RALGPS2",0.00715526875155081,0.0848188116960367
"OLIG3",0.0260064306291269,0.084749300616659
"UBA3",0.00169363438799497,0.0845846113198455
"GPR137",0.00252210407098374,0.084505734202876
"C5orf35",0.00520933400600576,0.0844055048760778
"SNORD15A",0.016544862930361,0.0842171651201356
"APOH",0.0105705654247216,0.0841686068868805
"ANKRD39",0.0034334589158771,0.0841279561796294
"ALG2",0.00196812886671083,0.0836455400520083
"TMED7",0.0019810670459055,0.0835924965599279
"EAF1",0.00162295366680176,0.0835046456762467
"LOC646214",0.00275475689468951,0.0831191948484166
"RHOXF2B",0.0266326178885713,0.0829817843400471
"VSTM2A",0.0357367618688049,0.0829459606910676
"SPZ1",0.0291009756395927,0.0828129596000412
"OVGP1",0.00714004019477787,0.082463972922863
"HMBS",0.00256079672191234,0.0822953467706581
"PATE2",0.0340815355928885,0.0821163719958162
"TTLL9",0.0121711639040702,0.0821095140993566
"PPRC1",0.00162939532930118,0.0817243729936569
"C15orf56",0.0175723908026724,0.0816082129664192
"PACSIN1",0.00874883328828346,0.0815753200959984
"BDP1",0.00205007815021752,0.0810779699597444
"SHB",0.00254905906418657,0.0805804753758647
"ZYG11B",0.00163330659796124,0.0805170421131898
"HRNBP3",0.0312266690832184,0.0805058921613562
"KCNE1",0.0126695259338154,0.0799477545960044
"CALML6",0.0280453390159643,0.079584840478703
"FAM153C",0.016247032330782,0.0793485337833645
"SRM",0.00199358219243262,0.0784632729619717
"CROT",0.00429447003132655,0.0779543878134383
"FABP5",0.00597565508712705,0.0779061738257482
"SLC2A9",0.00594636186880226,0.0776263920496172
"YES1",0.00169695402560865,0.077553726759504
"ENDOG",0.00359495495046502,0.0774489476308431
"TAF1B",0.00246563478509643,0.0773868746622748
"?|340602",0.0339623793912789,0.0772748083526226
"TRIL",0.00484099410001804,0.0771848029750887
"HEY2",0.00933436387691433,0.0770081393525344
"SPRYD4",0.00285416732968002,0.0765310262237726
"PNP",0.00261396315839768,0.0764704030977586
"RACGAP1",0.00220061251169579,0.0760259007294714
"C21orf91",0.0020969882191455,0.0760169415079377
"SHISA9",0.0226298447950786,0.0758160274092095
"CHST13",0.0140385699413619,0.0757044888294157
"APOBEC2",0.019049723544875,0.0753481204969547
"HECTD3",0.00145944391917308,0.0752838663393837
"PTCHD3",0.0370791723215742,0.0750441239028423
"RANBP10",0.0012924345196712,0.0747867755906378
"ACPT",0.0211595819003538,0.0746576870879732
"HTR3C",0.0190469836116097,0.0745526984568007
"PDGFRL",0.00474902569890379,0.0743828285601616
"TUBB8",0.00950775452605335,0.0741379617697024
"TAF1L",0.0051714219088197,0.0735423344263326
"SOX9",0.0025260597854837,0.0734723494973308
"TBC1D28",0.0129645304829527,0.0732630157460547
"C14orf115",0.0409226929692861,0.0732104443450754
"GYG2",0.00586670833713221,0.0731742784168464
"GTF2H1",0.00147793184223044,0.0722333932651118
"SYNJ1",0.00213342787420956,0.0722117618472095
"PTP4A2",0.00141862410861648,0.0719876534011216
"CYP11B1",0.0150587678312486,0.0719466907682048
"FOXD4L5",0.0173419291574236,0.0716191006387985
"FAM70B",0.0047757158688162,0.071617769438155
"PSG9",0.0280564432523428,0.0711555026355633
"RAB17",0.00604066898576328,0.0710239029746068
"ETF1",0.00120325777878794,0.0709763121281378
"PACSIN2",0.00231129629272697,0.0709539872730523
"GRINA",0.00180284766688121,0.0706856811833282
"DHRS12",0.00336100068195933,0.0706105440778725
"FBXL8",0.00487051397389671,0.0705942912660353
"AEBP1",0.00236923880508844,0.0704459131383643
"CCNB1",0.00224452507287154,0.0702892086007954
"RAB11FIP4",0.00239876513489712,0.0702649321063045
"WDR89",0.00136734967891616,0.0702477840216054
"LARP4",0.0012769063583935,0.0700000039752997
"ZNF34",0.00317251621429726,0.0697970982147654
"RPH3AL",0.00597504826916673,0.0697053480925943
"DENND1B",0.00336297955243925,0.0692735349214259
"EFCAB4A",0.00478420934564827,0.0692397910709171
"SLCO1B3",0.0285172471301467,0.0691612297496876
"ANKRD26",0.00244898603863142,0.0691131849311363
"SPESP1",0.0214770208621911,0.0687948977050248
"FAM160A1",0.00341488149803837,0.0687617485731593
"ADCK1",0.00200931067651666,0.0685700650851288
"SAMD10",0.00288632515604803,0.0682897702769204
"OSBPL10",0.00305100343216491,0.0681605475205334
"MYOT",0.0213445803215286,0.0679493145341089
"SLC4A5",0.00214434066112457,0.0678147655896143
"CENPF",0.00273505229575743,0.0677373429288232
"HIST1H3A",0.0274739757240199,0.0675174338805975
"BDKRB2",0.00341966814945582,0.0674003731777776
"SNAP91",0.0268166625744204,0.067273226492768
"NOS1",0.0299415351469194,0.0671625766525105
"DLG4",0.00228841302405858,0.0669409538122475
"TRIM59",0.00219870498243679,0.0662508992545308
"FAM155A",0.0093679586266493,0.0657701154601882
"BMX",0.0182499821255595,0.0656118079411354
"EBNA1BP2",0.00130834954943815,0.0650802012301203
"IKBIP",0.00182538453196646,0.0650486478996437
"ZNF560",0.0289076269043029,0.0648963035532347
"C2orf60",0.00125163442742693,0.0648873824017041
"PRRG1",0.00351018387675239,0.064794802574412
"CSPP1",0.00221384665017865,0.0646157662587987
"SEMA6B",0.00322822102218456,0.064566376956008
"EPHA6",0.0257706089248599,0.0645470942889817
"AP1M1",0.00102053343158115,0.0644832782248807
"PTGER1",0.0249752452085326,0.0643569183986015
"TPTE2P1",0.0173217941711643,0.0642795393875929
"F7",0.0217859060221532,0.0642604360768999
"ZNF460",0.00331909390345508,0.0642550113154263
"PSMC3IP",0.00306232295938713,0.063701241019986
"EZR",0.00131545034048042,0.0634175389692094
"COX10",0.00134062432361048,0.0630495585707471
"LYG2",0.0189689940505942,0.0628663326610615
"HMX2",0.0317834140293187,0.062834845467733
"ADAM17",0.001751581294271,0.0627187807255676
"LRRC37A2",0.0034943537518739,0.0622605328390616
"SLC34A1",0.0224149748373224,0.0621610195110264
"ZC3H6",0.00188776628475384,0.0618715107660438
"PDIA5",0.00159937017173739,0.0617802611832519
"RNF181",0.00142971193532748,0.0617030625204183
"PLEKHG5",0.00213574375086178,0.0610253597743099
"LOC389332",0.0246821483755897,0.0610242304047205
"GOLT1B",0.00126335711230574,0.0609349663516667
"GTPBP8",0.00170804111817535,0.0607101491497274
"SEPP1",0.00325045614103203,0.0602512848424419
"TMEM218",0.00223758408308949,0.0601462171763056
"PRKCDBP",0.00300417917365792,0.059915845006058
"C2orf50",0.0119809976432403,0.0598434168386974
"LINS1",0.00165165349575425,0.059679376267299
"PIWIL1",0.0205962766823979,0.0595973776198635
"MCM6",0.00169319975951687,0.0595896084316086
"PRMT5",0.00141888601448148,0.0592077087924454
"KRTAP7-1",0.012491688508343,0.0589981879298223
"PATE1",0.00729099124582783,0.0588970628113832
"NLRP10",0.0229620794363949,0.0587512496884278
"C1orf113",0.00458453703183004,0.0582299548413369
"OR8B12",0.00867003650332372,0.0580966408962452
"COL5A1",0.00232492879187873,0.0579551447452923
"POLD3",0.00155455520865821,0.0577685716327343
"INTS4L1",0.00405027712365325,0.0576884879940252
"ADAM32",0.0165431930602384,0.0573342539330846
"SUCLG1",0.00105348250439175,0.0572077215618768
"HIPK3",0.00233405537155562,0.0566515005026364
"CLCN1",0.022076859894526,0.0563841309548496
"ZNF705A",0.0197839446712167,0.0562130029886468
"MGC15885",0.0144386632469183,0.0561376557520664
"NANOS2",0.0171033820413675,0.056103781538119
"SCNN1G",0.0109678471833163,0.0559735650947076
"DTNBP1",0.00132657513629297,0.0556875608247459
"CDH2",0.00603739682920157,0.055486896281888
"RASL10A",0.0077589660958175,0.0551699042129989
"NCRNA00204B",0.0115492251494493,0.0550555761991745
"FLJ10213",0.00531556894010965,0.0550184980972398
"DPH3",0.000884787248045527,0.0549884211116245
"PARP1",0.000911861743909448,0.0546234124269707
"SPEN",0.000872694116278439,0.054049905536728
"KIAA1407",0.00223862309984302,0.05388956823503
"CBFB",0.000917511619314304,0.0537829483380066
"OR2A9P",0.00306845414131018,0.0536504155532757
"TCP11L2",0.00244713753634773,0.0536497615080913
"ADI1",0.0011405110008349,0.0535860284501418
"C20orf194",0.00141092532171516,0.0532716925164142
"ABCC13",0.0207100575568859,0.0528848932283406
"KIAA1239",0.0245741050942483,0.0527976297590723
"NKD2",0.00699596165403005,0.0525211708750543
"CDHR3",0.00712940515680494,0.0524772073166846
"ATCAY",0.0206014005820012,0.0524284596523045
"SOX21",0.0223684682621212,0.0521135518877771
"PUSL1",0.00189537173995458,0.052058919029432
"PNLDC1",0.0226826876153337,0.0518504848063006
"DEFB118",0.00509155641538178,0.0515679514307158
"PDIA6",0.000995522217161593,0.0513105024622164
"ZNF334",0.00763889460651335,0.051017516053125
"EXOSC3",0.00130388524787062,0.0507695371278345
"ALOX12P2",0.019705054452209,0.050185264650524
"UGT1A10",0.0204891453807955,0.0501308778616351
"HOXB6",0.00585993839069676,0.0498752877155288
"FAM136A",0.00113350935671441,0.0497094126544837
"POLE",0.00128804654005776,0.0496911603585678
"C12orf62",0.00116833199423105,0.0493844609624933
"KIAA1614",0.00580647349257735,0.0493762763154447
"FAM120C",0.00167604439761693,0.0492458171659625
"FAM82B",0.00109730180822609,0.0487611440470765
"ASFMR1",0.0174079523387269,0.0483451845750503
"PLBD2",0.00108821909452406,0.0483389245220473
"HIST1H4K",0.0161798049067898,0.0482691938861302
"RSPH6A",0.0177160667413896,0.048034608574061
"SNORA68",0.0116346620927575,0.0474781668517327
"AK5",0.00919506691270922,0.047224124353752
"TMEM158",0.00454262129976346,0.0471939556267281
"TOP1P2",0.0052025804967597,0.0461858002354896
"LTB4R",0.00175040522462755,0.0459443773733376
"GLRX3",0.0012143560053488,0.0458718354167858
"GJA5",0.00233821700513559,0.0458519577152809
"HOXC8",0.00256139230118002,0.045778742180839
"CKS2",0.00159123341292133,0.0455740387107994
"AMIGO2",0.00321222863345394,0.045327381385306
"OR13H1",0.00508149202980736,0.0452758324809604
"PCDHA11",0.0158131230797123,0.045220631373342
"ADAMTS8",0.0106894060486127,0.0449732587184793
"SNORA64",0.00732834282547923,0.0448790138612656
"CXorf36",0.00162378030340182,0.044656767262603
"NPB",0.0175637449270134,0.0444152903454748
"FDFT1",0.00122995249227653,0.0442259560639167
"LOC127841",0.0149314940446081,0.0441363363182632
"HOXA11AS",0.0177979932744461,0.0438745651523622
"KIF12",0.00743046353913535,0.0436595448947035
"LCE1F",0.00915408381674354,0.0435333507847861
"CEACAM20",0.0146403114886365,0.0434548893527987
"INPPL1",0.000817909464579714,0.0432362066270561
"NAA15",0.000860227847385708,0.0431707120570558
"NRL",0.00327018380847566,0.0426143557632731
"AURKAIP1",0.00134333702610334,0.0425225909121506
"BTF3L1",0.00575024076413752,0.0415199481624539
"TRIM50",0.0178836347331925,0.0414483777422942
"MTG1",0.00120829661217936,0.0412196679871107
"FAM40A",0.000761822051444483,0.0410316987289958
"TRAPPC9",0.00122423940501193,0.04099688828146
"TRRAP",0.000692721444842448,0.040787348298348
"LOC283404",0.0139600891950913,0.0407773137053392
"GBF1",0.000743516615173689,0.0400596884343854
"SALL4",0.00539645459227245,0.0400582145041155
"GCHFR",0.00232343452711081,0.0400350766318871
"PUS7",0.0010605687769738,0.0399374984599425
"LOC339290",0.00158859510190634,0.0396695321313797
"SCRT2",0.016934982726889,0.0393822079999518
"LYZL1",0.0154495075281751,0.0393528737675449
"WNK3",0.00598111451609284,0.0392764003702943
"CLDN4",0.00107716919806844,0.0390082143033523
"CDH18",0.0144382327894856,0.0389277535134527
"MANEA",0.00112732594626852,0.0385381077343866
"TMEM30A",0.000692907137844756,0.0381992299447104
"PGAM1",0.000660277604087156,0.0378780511689518
"WDR87",0.0136609368397766,0.0366460100973313
"LMAN2",0.00069808104190372,0.0363755883658425
"ASB4",0.0140181725906636,0.0355741032258218
"CTR9",0.000636127016024446,0.035349417248595
"MYOZ2",0.0135243498243454,0.0353287712415884
"CISD2",0.000774374578657699,0.0351086725542659
"KRT24",0.0101306445951703,0.0346363257416204
"FAT2",0.00524969096124916,0.0344941793729274
"ZCCHC7",0.000845097847967935,0.0343027800991646
"TCEB3",0.00052918735045715,0.0342936507337836
"SORBS1",0.00151138328581091,0.0342407050117598
"TAF2",0.000811763038292668,0.0334898630390832
"CKMT1A",0.00810394241461143,0.0334556759625072
"ROCK2",0.00113296813229802,0.0332355713304568
"ANO6",0.00078521417513322,0.0331945774493285
"FLJ42875",0.0124435998542469,0.0330658752271698
"DNAH11",0.0102989173805792,0.0330348903820398
"PBLD",0.00127362605612813,0.0328133007089019
"PPP1R7",0.000596229503639911,0.0327745911219299
"CDH11",0.00128947214893671,0.0309694987776568
"PTGES2",0.00095323065604358,0.0309188282608366
"C16orf59",0.00192216738399242,0.0308789873615729
"HPS1",0.000612928504299504,0.030793285530582
"C9orf150",0.002115450445344,0.0306468350009705
"DVWA",0.0116155749735138,0.0305211646075513
"GOLGA2B",0.00162208603054026,0.0301251609085382
"ZNF518B",0.0011351883219346,0.0299807758353298
"CAB39L",0.00189309280520433,0.0298318898832692
"LYPLA2P1",0.00092427544249496,0.0296612209530343
"GPR6",0.00897968128166282,0.0295393261251772
"ZNF423",0.00223697604657502,0.0295358059280408
"C14orf19",0.0054534797750514,0.029127657436422
"PAPPA2",0.0112300222598765,0.0284941347835783
"C6orf132",0.00118445477834772,0.028398250441606
"LRRC52",0.0121848295399944,0.028256109536402
"COL8A1",0.00221227082727626,0.0282369801948959
"ROD1",0.000565295949143341,0.0279073093981473
"FSTL5",0.012770735364098,0.0275283260920951
"FUT8",0.000887140514463702,0.0275218686153933
"SEC31A",0.000424135946018644,0.0272054695022235
"MYNN",0.00052767981952595,0.0264921732543324
"ISCA2",0.000827753618725779,0.0258626492254306
"TAS2R3",0.00836332904124459,0.025795447810068
"NOL6",0.000448594821881088,0.0252831835805915
"TMEM220",0.00158948903096601,0.0248478510491351
"GABRP",0.00331118739904213,0.024694449638346
"COMMD10",0.000642222641262791,0.0245336678172313
"KCNA10",0.00553913903533326,0.0244884082794266
"TMEM8A",0.000742947790058679,0.0244700605173112
"?|280660",0.00257620621649111,0.0244406719696412
"FBXO2",0.00253651573366476,0.0237453562536541
"SPATA16",0.00626832081994377,0.0236955652820094
"C20orf85",0.00685512277276268,0.0235093418749792
"FLJ33630",0.000749304496112657,0.0232937842237139
"ZNF492",0.00765675605918048,0.0231907495141923
"DENND4B",0.000385981823267656,0.0228413473135139
"SSU72",0.000466987225268056,0.0226656224605177
"ZBTB26",0.000966375258297347,0.0226574932098159
"RNF165",0.00507599492296151,0.0223864503433113
"SNORA18",0.00704602328131199,0.0223626006481823
"SNHG1",0.0007515991789937,0.0223563209351077
"LRRIQ1",0.00897425292332699,0.0223526032854512
"KDM3B",0.000327840600622409,0.0218548091672852
"TMEM61",0.00442825388197043,0.0218412846306465
"DHX15",0.000323751921934345,0.0217652026764595
"DNM2",0.000392804409059977,0.0210947982359498
"UTP18",0.000434032640814763,0.0208999771229232
"CEBPB",0.000650585321878339,0.0208302246061449
"MEP1B",0.00669354572887171,0.020743923615842
"VCX2",0.00327531972272521,0.0205845215305495
"HTR6",0.00727291709952826,0.0203698066535873
"BAAT",0.00638389237849424,0.0202614184647377
"ZFPM2",0.00183610299942583,0.019927727550772
"CES3",0.00376037832140685,0.0198527106958373
"LHX4",0.00327502848470029,0.0198295546376788
"GPR27",0.00657326251899804,0.0196444807577012
"C6orf226",0.00104757602707828,0.0195268192731652
"C7orf49",0.00038516570610625,0.0189961140570291
"LOC440356",0.00815710231536526,0.0188945293693722
"C3orf20",0.00673706443217048,0.0188565715537835
"LSM12",0.000406201169009357,0.018723694613806
"MTF2",0.000354779718382048,0.0185595955799365
"PKD1L1",0.00254906347644734,0.018467958329909
"RGS9BP",0.00263440802486414,0.0183111884046428
"KRTAP5-9",0.00500222460865851,0.0180818313426831
"SRRM1",0.000254707123685805,0.0168281870813382
"TTC31",0.00028641332767787,0.0165754348376285
"CENPQ",0.000551329393717381,0.0163957943541731
"DNAJB12",0.000370112358121233,0.0160712086948952
"CXorf40B",0.000409286915879825,0.015841561996974
"TMEM26",0.00151023023645269,0.0158193266800135
"ELMO2",0.000245616294151318,0.0153633257227841
"APEH",0.000341755533490584,0.0150940955146155
"LOC100190940",0.004679247344343,0.0150073174909778
"C6orf127",0.00617946868299812,0.014808586905946
"MESTIT1",0.00625526136876609,0.0146624827469533
"DNAJC10",0.0002589596710596,0.0146212660262441
"C17orf49",0.000259623190297376,0.014483439383484
"SFTPC",0.00533366823647508,0.0140007955143295
"NTN1",0.000840137982931921,0.0127534221842419
"EIF3IP1",0.00433775245575019,0.0125513227248505
"REP15",0.00107261854497231,0.0122838977755529
"CHRNB4",0.00493223103930029,0.0122354309307239
"LOC100126784",0.00165751572979911,0.0121976066672684
"HUS1",0.000285184332480704,0.012159261780751
"ZBTB40",0.000230476491720921,0.0119565013314193
"ADAM29",0.00500607575929291,0.0119032961605762
"CASP3",0.000250858881146954,0.011498800032887
"TKT",0.000293524631467257,0.0114274841344039
"CIB3",0.00448654257834114,0.0113397808603403
"TMPRSS11A",0.00414791342453813,0.0113313411514214
"GNG10",0.00032568725735338,0.0113309669481382
"CNOT6",0.000249520066099684,0.0110942016867612
"GKAP1",0.000629307496704534,0.0110452719323418
"ZNF385D",0.00241883956773314,0.0110291176632874
"C10orf131",0.00367943794987946,0.0108557783709583
"RPP40",0.000444357646939508,0.0107919182061601
"CADPS",0.00241609719729219,0.0103100083883699
"ZNF100",0.000303364758954316,0.0102276967048276
"SLAIN2",0.00015810767707336,0.0090314643849253
"C6orf170",0.000495151671721317,0.00889045465872227
"ATG5",0.000156027054485364,0.00884492854199903
"RPTN",0.00343571235157081,0.00871307775633439
"TMEM132C",0.00353688496800508,0.00850579257093743
"MRPL50",0.00020508242949635,0.00843550864538489
